tensor([[5.8568]], device='cuda:0', grad_fn=<SumBackward1>)
        [ 5.3898],
        [ 4.9353],
        [ 4.8722],
        [ 4.7899],
        [ 4.2853],
        [ 5.2875],
        [ 3.7876],
        [ 4.6164],
        [ 4.6682],
        [ 3.0026],
        [ 4.7660],
        [ 5.2512],
        [ 4.5255],
        [ 4.7723],
        [ 5.2639],
        [ 3.5615],
        [ 5.2367],
        [ 5.0746],
        [ 3.4047],
        [ 3.7923],
        [ 5.3013],
        [ 4.8024],
        [ 5.0599],
        [ 5.6221],
        [ 4.1947],
        [ 3.9949],
        [ 5.3277],
        [ 5.1172],
        [ 3.6998],
        [ 4.7966],
        [ 4.6754],
        [ 4.0849],
        [ 5.2249],
        [ 5.0414],
        [ 4.4575],
        [ 4.7581],
        [ 4.2032],
        [ 2.9757],
        [ 4.9754],
        [ 4.9811],
        [ 3.2821],
        [ 4.6265],
        [ 5.2503],
        [-0.7921],
        [ 5.2648],
        [ 5.2670],
        [ 3.6682],
        [ 4.5758],
        [ 2.3756],
        [ 4.5280],
        [ 5.5974],
        [ 4.2361],
        [ 3.5089],
        [ 5.1972],
        [ 5.0454],
        [ 4.8825],
        [ 4.6457],
        [ 4.2944],
        [ 4.7909],
        [ 4.4989],
        [ 5.6634],
        [ 4.0827],
        [ 3.8077],
        [ 4.4547],
        [ 5.0302],
        [ 5.1337],
        [ 5.1556],
        [ 5.4427],
        [ 4.5537],
        [ 4.9607],
        [ 3.9286],
        [ 4.2152],
        [ 5.0167],
        [ 3.9568],
        [ 5.3134],
        [ 3.9608],
        [ 5.0220],
        [ 4.3686],
        [ 4.3794],
        [ 5.4828],
        [ 2.6165],
        [ 5.5142],
        [ 4.1188],
        [ 5.0896],
        [ 0.0643],
        [ 3.6119],
        [ 4.9926],
        [ 5.0483],
        [ 4.0201],
        [ 5.0686],
        [ 2.7886],
        [ 2.7090],
        [ 2.8276],
        [ 5.6087],
        [ 5.1881],
        [ 5.2400],
        [ 4.5491],
        [ 4.0026],
        [ 3.2259],
        [ 3.4990],
        [ 2.9570],
        [ 1.7668],
        [ 5.1871],
        [ 5.3784],
        [ 5.2649],
        [ 1.9957],
        [ 5.6363],
        [ 5.1257],
        [ 3.9144],
        [ 5.2822],
        [ 2.8087],
        [ 2.1018],
        [ 5.3072],
        [ 5.3470],
        [ 5.0274],
        [ 5.3753],
        [ 5.4777],
        [ 5.5334],
        [ 5.1146],
        [ 1.4103],
        [ 4.6559],
        [ 3.6792],
        [ 3.3904],
        [ 5.2290],
        [ 4.8953],
        [ 5.4233],
        [ 3.2495],
        [ 5.1093],
        [ 4.1762],
        [ 4.8327],
        [ 5.4533],
        [ 5.3507],
        [ 3.2837],
        [ 4.2325],
        [ 5.3941],
        [ 3.3234],
        [ 4.0923],
        [ 2.2707],
        [ 5.2040],
        [ 4.0066],
        [ 5.4118],
        [ 4.8681],
        [ 5.0587],
        [ 5.2481],
        [ 2.1855],
        [ 3.3578],
        [ 4.3377],
        [ 5.0926],
        [ 3.7266],
        [ 4.5728],
        [ 5.2069],
        [ 5.5524],
        [ 4.9788],
        [ 5.2596],
        [ 3.2190],
        [ 4.0320],
        [ 5.3179],
        [ 2.3165],
        [ 5.4101],
        [ 2.1794],
        [ 4.4659],
        [ 5.0624],
        [ 1.8914],
        [ 4.5090],
        [ 4.4970],
        [ 4.9297],
        [ 4.9195],
        [ 5.0048],
        [ 3.6957],
        [ 5.2000],
        [ 4.4517],
        [-2.9289],
        [ 5.4700],
        [ 4.8221],
        [ 5.0912],
        [ 1.1600],
        [ 4.6603],
        [ 4.3908],
        [ 4.6349],
        [ 4.1102],
        [ 4.1249],
        [ 4.2521],
        [ 4.0601],
        [ 5.6393]], device='cuda:0', grad_fn=<SumBackward1>)
-------------------------
episode: 0, actor_loss: 0.8333714604377747, critic_losss: 2.0691542625427246
tensor([[4.0312]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8728]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1746]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3333]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6498]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.0534]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6718]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.7435]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.1332]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9349]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6334]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8175]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3453]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2088]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.5121]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7677]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7883]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4311]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9490]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6938]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9525]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4896]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8113]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5775]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9880]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6676]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4262]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.5108]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2519]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6371]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4025]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0977]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2344]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2526]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8375]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.9069]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1957]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.8959]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.6496]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6280]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3797]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1801]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4183]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3439]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3827]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6869]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2398]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7350]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6565]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0258]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.8102]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2494]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1538]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4003]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7283]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7004]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.2859]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3829]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3653]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4449]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6052]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7583]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0503]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2967]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.9522]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.9718]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4261]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2631]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.7099]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9432]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7210]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8937]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.7365]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2378]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8602]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.5545]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8505]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7368]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1670]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5960]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2337]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1644]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.8759]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0864]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5979]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0606]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0702]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9272]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7326]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1445]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0113]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4012]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4729]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4273]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.7462]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.0576]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.8768]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5639]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.0304]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.7059]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.7259]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5029]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6743]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3699]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0951]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5999]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1248]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5497]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4685]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0318]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2445]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2969]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2487]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2347]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8864]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8571]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1810]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-1.4984]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0261]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7203]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1852]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0206]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5220]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0532]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8156]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6555]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6067]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6821]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3687]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2145]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0480]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6311]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8234]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0525]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2421]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8268]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4185]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1691]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3676]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5676]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6647]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.8237]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.8118]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4231]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9385]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4482]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.0746]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7383]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.6729]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8589]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2930]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9995]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2740]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0436]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0955]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4725]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7816]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4346]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6434]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8554]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4926]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3472]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1129]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3846]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3165]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.7581]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.0039]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3096]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2746]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7926]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4680]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8349]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.9491]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0403]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.6138]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6854]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2851]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3860]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8855]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.8557]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4535]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.5573]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.1218]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6084]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9782]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8367]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-2.2476]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3254]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7679]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8728]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1114]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7894]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8565]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7525]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0340]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1184]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6918]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0813]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4904]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0251]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6289]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0762]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2687]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6256]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5111]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3472]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6234]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6259]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8244]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8177]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2803]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6609]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5422]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1062]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1855]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9883]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6843]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.7150]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9738]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6411]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4425]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1460]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1962]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4408]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7831]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0436]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8819]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5786]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9753]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0971]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4203]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0866]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0325]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3873]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7238]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3129]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3689]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.6575]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8408]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8278]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6711]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1105]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3010]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3914]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8569]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3763]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4200]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4664]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2929]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.2224]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1955]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4433]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6001]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1728]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6530]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0804]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1057]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0954]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.6004]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3397]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9908]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7059]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.7459]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3016]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3774]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0781]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7177]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2808]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.1387]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0137]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8312]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.0698]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8912]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.3680]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.2572]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4462]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4336]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1858]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.5492]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2781]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0277]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3312]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8874]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4530]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8453]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2297]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4459]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4375]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1774]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8361]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9902]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0716]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3493]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6337]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[-2.0114]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3301]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7566]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.1410]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9691]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2677]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5932]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3600]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7831]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.4746]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0151]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9732]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4311]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.6841]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8481]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2453]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9636]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1100]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3139]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7206]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7469]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.0525]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3543]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2907]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2100]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.3491]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6744]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2877]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0926]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9895]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6543]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.1845]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.7962]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0789]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.3694]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.1936]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2741]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8704]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.2782]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2145]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.9936]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.8401]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2283]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.1442]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8730]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4137]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.2156]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.4800]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.2191]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.2942]], device='cuda:0', grad_fn=<SumBackward1>)
